user_id,date,transaction_type,transaction_amount
user_104,2025-05-10,Rent,16260.7
user_104,2025-05-23,Fuel,35054.76
user_104,2025-05-17,Utilities,34070.68
user_104,2025-09-18,Rent,28675.46
user_104,2025-06-17,Fuel,22813.95
user_104,2025-09-18,Insurance,18836.95
user_104,2025-08-18,EMI,38288.92
user_104,2025-06-14,Fuel,27522.89
user_104,2025-06-24,Dining,11791.53
user_104,2025-07-31,Groceries,2613.62
user_104,2025-05-28,Fuel,20781.75
user_104,2025-11-02,Insurance,16556.2
user_104,2025-06-12,Investment,23449.38
user_104,2025-07-17,Insurance,22882.73
user_104,2025-10-15,Groceries,37024.03
user_104,2025-07-14,Investment,21270.06
user_104,2025-05-30,Salary Credit,43731.41
user_104,2025-08-28,Fuel,19382.14
user_105,2025-08-30,Groceries,20271.2
user_105,2025-06-22,Salary Credit,22001.87
user_105,2025-05-06,Groceries,7976.41
user_105,2025-06-11,Groceries,11241.19
user_105,2025-08-17,Salary Credit,19868.94
user_105,2025-05-19,Groceries,13909.06
user_105,2025-06-12,Dining,1573.19
user_105,2025-09-08,Investment,8336.66
user_105,2025-06-21,Healthcare,14244.64
user_105,2025-09-18,Dining,24583.47
user_105,2025-08-05,Insurance,21926.38
user_105,2025-10-30,Groceries,24623.44
user_105,2025-09-09,Salary Credit,17991.79
user_105,2025-11-04,Rent,3811.85
user_105,2025-08-16,Fuel,35448.19
user_105,2025-06-15,Utilities,14821.43
user_105,2025-08-25,Dining,26178.75
user_105,2025-07-10,Insurance,40279.29
user_105,2025-08-27,Investment,24780.09
user_105,2025-09-23,EMI,31759.68
user_105,2025-09-14,Fuel,31707.72
user_105,2025-07-22,Utilities,21735.37
user_105,2025-05-22,Rent,30156.23
user_105,2025-10-11,Healthcare,14453.91
user_105,2025-05-31,Fuel,40452.65
user_105,2025-08-13,Groceries,18793.59
user_105,2025-09-22,Insurance,3624.69
user_105,2025-06-01,Insurance,18815.42
user_105,2025-10-06,Dining,10868.07
user_105,2025-08-19,Fuel,34569.95
user_105,2025-06-11,Fuel,31876.64
user_105,2025-08-23,Insurance,39446.9
user_105,2025-05-17,Healthcare,17367.49
user_105,2025-06-30,Fuel,35067.31
user_105,2025-10-29,Groceries,48290.96
user_105,2025-10-01,Utilities,48571.22
user_105,2025-07-29,Dining,35551.19
user_105,2025-06-30,Utilities,12232.38
user_105,2025-07-02,Dining,24685.1
user_105,2025-09-20,Insurance,44582.57
user_106,2025-07-13,Healthcare,44096.04
user_106,2025-08-17,Investment,37634.52
user_106,2025-06-19,Utilities,16421.92
user_106,2025-08-10,Healthcare,24801.55
user_106,2025-05-31,Utilities,45071.31
user_106,2025-11-01,EMI,3812.81
user_106,2025-07-01,Investment,38982.94
user_106,2025-05-14,EMI,35739.43
user_106,2025-06-13,Fuel,42464.75
user_106,2025-10-03,Salary Credit,23950.47
user_106,2025-05-31,Dining,31836.96
user_106,2025-08-08,Fuel,18130.35
user_106,2025-10-13,Utilities,24386.38
user_106,2025-10-01,Groceries,39292.37
user_106,2025-05-08,Fuel,24492.54
user_106,2025-09-04,Fuel,30436.17
user_106,2025-07-23,Healthcare,10402.89
user_106,2025-10-05,Dining,47907.42
user_106,2025-09-18,Utilities,30451.53
user_106,2025-09-18,EMI,36804.29
user_106,2025-07-06,Dining,26413.36
user_106,2025-09-17,Healthcare,14481.58
user_106,2025-05-28,Investment,21438.07
user_106,2025-06-11,Salary Credit,15259.76
user_106,2025-08-02,Dining,7630.95
user_106,2025-10-16,Salary Credit,1926.65
user_106,2025-08-04,Investment,4396.13
user_106,2025-05-17,Insurance,38901.95
user_106,2025-06-05,Groceries,22610.91
user_106,2025-09-17,Investment,27985.59
user_107,2025-06-06,Insurance,38043.85
user_107,2025-08-14,Rent,46876.7
user_107,2025-05-10,Insurance,14159.5
user_107,2025-09-27,Utilities,22940.01
user_107,2025-08-07,Groceries,29530.78
user_107,2025-10-20,Fuel,47827.23
user_107,2025-11-03,Rent,3094.96
user_107,2025-09-26,Fuel,27852.47
user_107,2025-10-12,Fuel,7516.77
user_107,2025-08-15,Investment,27731.29
user_107,2025-06-03,Investment,32493.25
user_107,2025-10-16,Investment,9310.92
user_107,2025-07-12,Utilities,41885.63
user_107,2025-10-27,Salary Credit,32359.24
user_107,2025-11-01,Fuel,28498.04
user_107,2025-09-12,Utilities,2449.38
user_107,2025-07-08,Healthcare,3265.03
user_107,2025-10-07,Groceries,25085.49
user_107,2025-10-19,Rent,7425.62
user_107,2025-09-05,Rent,26377.64
user_107,2025-08-12,Dining,5047.04
user_107,2025-05-28,Fuel,48629.81
user_107,2025-09-28,Fuel,4517.36
user_107,2025-10-17,Fuel,37667.11
user_107,2025-08-05,Insurance,20327.71
user_107,2025-05-06,Salary Credit,26471.63
user_107,2025-07-11,Investment,34882.04
user_107,2025-09-24,Healthcare,41230.87
user_107,2025-07-13,Dining,22700.66
user_107,2025-05-11,Rent,38256.82
user_107,2025-10-20,EMI,11756.11
user_107,2025-07-03,Salary Credit,32415.55
user_107,2025-07-26,Healthcare,1699.15
user_107,2025-06-12,Dining,24195.31
user_107,2025-06-30,Salary Credit,11340.54
user_107,2025-10-15,Dining,47523.32
user_107,2025-10-09,Groceries,25278.9
user_107,2025-08-12,Fuel,19682.5
user_107,2025-06-25,Investment,1453.16
user_108,2025-10-14,Insurance,1663.9
user_108,2025-09-17,Investment,27726.54
user_108,2025-08-08,Salary Credit,10406.16
user_108,2025-05-30,Salary Credit,10837.41
user_108,2025-09-11,Utilities,24827.52
user_108,2025-08-25,Fuel,35240.3
user_108,2025-10-29,Utilities,44141.52
user_108,2025-09-27,Healthcare,44979.66
user_108,2025-07-11,Groceries,20160.48
user_108,2025-07-01,Groceries,27043.38
user_108,2025-05-09,Utilities,14430.15
user_108,2025-07-04,Healthcare,19027.88
user_108,2025-09-22,Investment,8413.23
user_108,2025-07-17,Dining,37831.49
user_108,2025-06-06,EMI,17057.04
user_108,2025-05-12,Fuel,44947.44
user_108,2025-09-12,Investment,6398.8
user_108,2025-05-11,EMI,22856.66
user_108,2025-05-22,Insurance,30366.71
user_108,2025-05-30,Healthcare,38615.82
user_108,2025-09-27,Dining,9649.19
user_108,2025-10-07,Salary Credit,19678.88
user_108,2025-08-06,Rent,37269.26
user_108,2025-05-26,Dining,10407.06
user_108,2025-06-10,Utilities,36917.28
user_108,2025-11-03,EMI,41730.02
user_108,2025-07-30,Dining,44389.28
user_108,2025-09-03,EMI,18366.45
user_108,2025-10-02,Salary Credit,32567.59
user_109,2025-06-10,Utilities,44565.22
user_109,2025-11-03,EMI,11231.9
user_109,2025-06-29,Salary Credit,15840.13
user_109,2025-08-15,Dining,41564.57
user_109,2025-06-04,Fuel,10714.46
user_109,2025-06-10,Investment,36138.48
user_109,2025-07-06,Insurance,49219.36
user_109,2025-09-09,Utilities,37816.0
user_109,2025-10-26,Insurance,24268.69
user_109,2025-10-07,Utilities,14624.45
user_109,2025-08-10,Dining,4344.87
user_109,2025-07-10,Rent,44278.41
user_109,2025-10-28,Salary Credit,31154.2
user_109,2025-07-16,Salary Credit,47365.96
user_109,2025-07-21,Salary Credit,15520.6
user_109,2025-10-19,Investment,36573.04
user_109,2025-09-15,Groceries,5313.02
user_109,2025-10-12,Fuel,11157.78
user_109,2025-10-03,Dining,48561.54
user_109,2025-08-04,Fuel,4266.93
user_109,2025-10-25,Investment,32854.49
user_109,2025-07-28,EMI,38636.96
user_109,2025-08-11,Rent,15451.48
user_109,2025-11-02,EMI,23117.92
user_109,2025-07-04,Dining,6456.09
user_109,2025-06-26,Salary Credit,44074.38
user_109,2025-09-15,Insurance,9141.77
user_110,2025-08-06,Rent,36378.05
user_110,2025-07-15,Insurance,43554.69
user_110,2025-08-01,Utilities,34898.47
user_110,2025-07-21,EMI,13868.31
user_110,2025-07-03,Utilities,24246.39
user_110,2025-09-14,Groceries,11166.04
user_110,2025-10-28,Investment,34061.95
user_110,2025-05-17,Salary Credit,2339.48
user_110,2025-06-12,Investment,41607.34
user_110,2025-08-01,Investment,9163.63
user_110,2025-07-30,Salary Credit,29049.65
user_110,2025-05-23,Salary Credit,33002.2
user_110,2025-09-12,EMI,35640.14
user_110,2025-06-13,Insurance,10533.58
user_110,2025-10-07,EMI,1708.44
user_110,2025-08-28,EMI,48177.89
user_110,2025-06-05,Dining,12123.52
user_110,2025-10-29,Insurance,40612.52
user_110,2025-07-07,Salary Credit,43739.28
user_110,2025-10-19,Investment,28167.75
user_110,2025-09-13,Insurance,39702.21
user_110,2025-05-28,Salary Credit,14682.6
user_110,2025-09-10,Rent,30103.43
user_111,2025-05-14,Insurance,27457.24
user_111,2025-11-01,Fuel,33100.77
user_111,2025-07-25,Fuel,36446.83
user_111,2025-08-28,Healthcare,7711.94
user_111,2025-06-27,Fuel,20646.58
user_111,2025-07-04,Utilities,20388.07
user_111,2025-10-03,Insurance,49183.88
user_111,2025-10-18,EMI,7807.84
user_111,2025-07-30,Insurance,33947.68
user_111,2025-05-13,Investment,18336.28
user_111,2025-08-16,Investment,4779.06
user_111,2025-07-29,EMI,44296.23
user_111,2025-09-18,Fuel,46273.59
user_111,2025-07-05,Insurance,22813.05
user_111,2025-09-22,Healthcare,43159.1
user_111,2025-05-11,Groceries,44542.17
user_111,2025-07-05,Fuel,25564.47
user_111,2025-08-22,Groceries,30140.23
user_111,2025-07-04,Healthcare,31818.52
user_111,2025-08-29,Groceries,42629.34
user_111,2025-10-30,Utilities,7406.3
user_111,2025-05-21,Dining,41321.93
user_111,2025-06-15,Investment,4546.3
user_111,2025-07-05,Investment,44095.79
user_111,2025-08-03,Healthcare,27427.84
user_111,2025-09-28,Healthcare,5638.86
user_111,2025-07-26,Salary Credit,13108.5
user_111,2025-06-24,Healthcare,33399.53
user_111,2025-10-08,Groceries,37115.71
user_111,2025-10-19,Fuel,24714.41
user_111,2025-05-26,Fuel,36726.81
user_111,2025-10-10,Fuel,27648.31
user_111,2025-10-01,Investment,26394.49
user_111,2025-05-24,Investment,11344.04
user_112,2025-06-01,Investment,34546.15
user_112,2025-09-20,Rent,11677.83
user_112,2025-08-26,Insurance,8207.21
user_112,2025-09-14,Dining,35951.99
user_112,2025-06-28,Healthcare,40096.79
user_112,2025-11-03,Insurance,7645.6
user_112,2025-09-18,Rent,34899.4
user_112,2025-10-15,EMI,12470.75
user_112,2025-06-06,Investment,15491.45
user_112,2025-05-21,Dining,27327.36
user_112,2025-09-01,Rent,47601.75
user_112,2025-11-02,Dining,1663.53
user_112,2025-11-03,Salary Credit,15141.31
user_112,2025-09-07,Dining,9692.85
user_112,2025-09-25,Rent,3817.58
user_112,2025-05-30,Insurance,47575.13
user_112,2025-06-20,Investment,47271.29
user_112,2025-10-29,Investment,1023.14
user_112,2025-09-26,Utilities,15360.67
user_112,2025-08-12,Investment,19058.34
user_112,2025-07-31,EMI,21711.93
user_112,2025-09-29,Utilities,46018.01
user_112,2025-06-21,Utilities,29870.14
user_112,2025-07-12,Insurance,48862.17
user_112,2025-09-09,Insurance,16321.78
user_112,2025-09-24,Salary Credit,13161.22
user_112,2025-06-16,Insurance,43128.16
user_112,2025-06-24,Investment,37769.44
user_112,2025-07-09,Rent,21423.73
user_112,2025-10-08,Utilities,31201.47
user_112,2025-08-15,Fuel,47481.55
user_113,2025-10-22,Salary Credit,19308.38
user_113,2025-10-11,Insurance,38072.95
user_113,2025-08-01,Rent,24006.15
user_113,2025-08-11,Healthcare,5056.42
user_113,2025-08-29,Dining,36351.79
user_113,2025-08-04,Rent,23006.97
user_113,2025-08-22,Fuel,12448.24
user_113,2025-08-27,Insurance,2199.94
user_113,2025-05-19,EMI,27854.98
user_113,2025-05-09,Insurance,11219.49
user_113,2025-05-24,Investment,5200.21
user_113,2025-05-09,Groceries,29874.74
user_113,2025-06-23,Salary Credit,46809.14
user_113,2025-06-03,Insurance,3920.43
user_113,2025-08-28,Groceries,23427.41
user_113,2025-07-17,Utilities,19714.82
user_113,2025-10-31,Healthcare,32858.26
user_113,2025-05-06,Salary Credit,13033.61
user_113,2025-07-11,Rent,35061.72
user_113,2025-07-04,Insurance,9108.97
user_113,2025-05-17,Insurance,15022.78
user_113,2025-09-13,Groceries,2470.92
user_113,2025-05-09,Utilities,16905.07
user_113,2025-09-21,Rent,34496.96
user_113,2025-08-24,Rent,10356.59
user_113,2025-06-06,Insurance,12827.61
user_113,2025-06-30,Investment,38899.14
user_113,2025-10-11,Groceries,38736.9
user_113,2025-09-19,Salary Credit,15462.69
user_113,2025-08-08,Dining,17333.49
user_113,2025-09-11,Utilities,42354.15
user_113,2025-07-25,Dining,35834.48
user_113,2025-08-06,Rent,5526.12
user_113,2025-09-27,Groceries,7033.95
user_113,2025-08-03,Utilities,28357.15
user_114,2025-10-13,Insurance,18650.44
user_114,2025-10-04,Investment,1516.61
user_114,2025-09-18,Healthcare,44935.63
user_114,2025-05-30,Fuel,31924.18
user_114,2025-08-02,Rent,21221.92
user_114,2025-05-15,Salary Credit,14305.66
user_114,2025-08-05,Healthcare,35251.36
user_114,2025-10-26,Rent,3726.18
user_114,2025-10-17,EMI,43950.16
user_114,2025-10-01,Fuel,23993.96
user_114,2025-06-24,Healthcare,46004.09
user_114,2025-05-21,Groceries,6490.04
user_114,2025-06-15,Groceries,4775.69
user_114,2025-07-14,Groceries,33399.73
user_114,2025-08-25,Insurance,33163.17
user_114,2025-10-31,Healthcare,18979.18
user_114,2025-07-08,EMI,24155.05
user_114,2025-06-29,Groceries,29314.97
user_114,2025-06-21,Rent,28203.5
user_114,2025-09-18,Dining,10521.14
user_114,2025-06-18,EMI,7094.13
user_114,2025-07-12,Investment,1054.08
user_114,2025-10-24,Salary Credit,25754.7
user_114,2025-09-23,Salary Credit,6081.25
user_114,2025-09-01,EMI,29485.86
user_114,2025-09-28,Salary Credit,15515.54
user_114,2025-07-13,Groceries,16316.7
user_114,2025-07-01,Dining,43098.99
user_114,2025-10-19,Dining,9839.02
user_114,2025-10-18,Insurance,24174.63
user_114,2025-10-14,Dining,5402.83
user_114,2025-07-10,Investment,27875.11
user_114,2025-07-04,Healthcare,43005.29
user_114,2025-07-05,Rent,7732.56
user_115,2025-10-22,Healthcare,7697.43
user_115,2025-07-22,Rent,24145.58
user_115,2025-11-03,Rent,28524.79
user_115,2025-07-11,Dining,31533.58
user_115,2025-10-28,Investment,42068.66
user_115,2025-07-07,Fuel,46911.62
user_115,2025-08-31,EMI,20616.38
user_115,2025-07-20,Investment,2623.99
user_115,2025-07-28,Fuel,39141.28
user_115,2025-05-09,Salary Credit,10033.98
user_115,2025-10-07,Fuel,19843.42
user_115,2025-09-29,Utilities,41900.44
user_115,2025-06-19,Dining,37556.12
user_115,2025-06-13,Groceries,24228.61
user_115,2025-05-09,Healthcare,44492.83
user_115,2025-07-18,Groceries,12446.36
user_115,2025-10-14,Healthcare,14737.57
user_115,2025-09-25,Rent,21920.71
user_115,2025-09-01,Salary Credit,21157.16
user_115,2025-07-21,Healthcare,4699.71
user_115,2025-06-08,Groceries,38759.44
user_115,2025-10-30,Salary Credit,18791.3
user_115,2025-05-11,Investment,14401.26
user_115,2025-08-24,Fuel,15523.1
user_116,2025-05-24,Utilities,16690.84
user_116,2025-08-16,EMI,42841.26
user_116,2025-10-20,Insurance,25816.28
user_116,2025-09-13,Investment,37992.18
user_116,2025-08-06,Utilities,34914.85
user_116,2025-09-07,Utilities,30167.42
user_116,2025-07-20,Utilities,7294.73
user_116,2025-10-21,Fuel,5003.89
user_116,2025-07-21,Insurance,48773.72
user_116,2025-06-25,Healthcare,26091.38
user_116,2025-10-15,Rent,12953.85
user_116,2025-06-02,EMI,46740.96
user_116,2025-09-24,EMI,29924.47
user_116,2025-10-13,Dining,15996.06
user_116,2025-05-06,Fuel,45407.27
user_116,2025-09-26,Utilities,9967.7
user_116,2025-06-21,EMI,9996.4
user_116,2025-06-18,Fuel,26124.75
user_116,2025-09-13,Investment,14286.85
user_116,2025-05-19,Utilities,21480.48
user_116,2025-09-23,Dining,38531.55
user_116,2025-08-18,Groceries,40211.1
user_116,2025-10-15,EMI,9903.32
user_116,2025-10-14,Fuel,35774.74
user_116,2025-07-16,Healthcare,16396.55
user_116,2025-06-30,Insurance,29296.58
user_116,2025-05-24,Groceries,6301.93
user_116,2025-09-03,EMI,32110.47
user_116,2025-07-21,Dining,30107.5
user_116,2025-10-10,Fuel,9562.35
user_116,2025-09-30,Insurance,19062.43
user_116,2025-07-22,Investment,24474.99
user_116,2025-09-04,EMI,46657.95
user_116,2025-06-27,Insurance,27101.73
user_116,2025-06-14,Groceries,13108.92
user_116,2025-09-06,Rent,13000.52
user_116,2025-06-20,Investment,40749.17
user_117,2025-09-16,Salary Credit,3794.05
user_117,2025-09-30,EMI,46426.38
user_117,2025-05-17,Insurance,46770.18
user_117,2025-10-04,Healthcare,29387.39
user_117,2025-09-25,EMI,25800.36
user_117,2025-09-20,Investment,10359.91
user_117,2025-08-26,Salary Credit,49088.09
user_117,2025-10-14,Insurance,29965.95
user_117,2025-06-17,Insurance,22140.03
user_117,2025-09-17,Fuel,6412.52
user_117,2025-08-18,Groceries,6584.37
user_117,2025-10-30,Salary Credit,2531.21
user_117,2025-07-14,Rent,14229.12
user_117,2025-05-07,Healthcare,26993.52
user_117,2025-06-21,Groceries,39301.6
user_117,2025-09-05,Investment,10642.19
user_117,2025-06-09,Utilities,3464.05
user_117,2025-07-06,Rent,17211.49
user_117,2025-07-09,Utilities,36118.81
user_117,2025-10-09,EMI,21775.23
user_117,2025-09-05,Dining,11411.66
user_117,2025-07-31,Utilities,28745.55
user_117,2025-10-22,EMI,46428.65
user_117,2025-06-25,Fuel,42118.02
user_117,2025-06-06,Groceries,1636.23
user_117,2025-10-19,Utilities,16177.53
user_117,2025-10-24,Dining,9006.2
user_117,2025-06-29,Investment,10555.49
user_117,2025-09-23,Utilities,1363.31
user_117,2025-09-13,Groceries,5013.3
user_117,2025-06-06,Utilities,48944.29
user_117,2025-08-09,EMI,40572.74
user_118,2025-10-01,Rent,12686.55
user_118,2025-10-24,Investment,11438.19
user_118,2025-09-21,Insurance,30675.56
user_118,2025-07-20,Groceries,45922.46
user_118,2025-06-22,EMI,5815.65
user_118,2025-07-28,Dining,33722.5
user_118,2025-07-23,Investment,29192.06
user_118,2025-05-12,Utilities,42554.68
user_118,2025-08-15,Insurance,11062.7
user_118,2025-05-18,Rent,42440.47
user_118,2025-06-05,Investment,35765.04
user_118,2025-06-27,Insurance,7944.08
user_118,2025-05-19,Investment,42604.03
user_118,2025-11-01,Investment,1639.82
user_118,2025-08-01,EMI,10653.87
user_118,2025-07-10,Insurance,22114.19
user_118,2025-09-15,Healthcare,17443.29
user_118,2025-08-18,Salary Credit,25202.09
user_118,2025-07-01,Utilities,19701.08
user_118,2025-09-26,Insurance,30524.42
user_118,2025-07-23,Fuel,7653.53
user_118,2025-08-09,Rent,30247.2
user_118,2025-08-04,Investment,8834.89
user_119,2025-06-05,Dining,11287.45
user_119,2025-10-03,Fuel,20552.56
user_119,2025-06-14,Dining,35889.22
user_119,2025-05-07,Dining,19282.48
user_119,2025-08-07,Insurance,48052.43
user_119,2025-06-07,Utilities,12581.61
user_119,2025-07-04,Rent,22886.17
user_119,2025-08-28,Salary Credit,19749.06
user_119,2025-05-28,Fuel,18296.27
user_119,2025-09-12,Salary Credit,24802.39
user_119,2025-10-02,Insurance,45504.81
user_119,2025-08-25,Rent,22149.44
user_119,2025-05-19,Fuel,11813.56
user_119,2025-05-16,Fuel,45624.13
user_119,2025-06-28,EMI,24187.27
user_119,2025-06-18,Groceries,11347.27
user_119,2025-06-06,Utilities,32427.94
user_119,2025-06-01,Utilities,26781.36
user_119,2025-06-12,Dining,42372.18
user_119,2025-10-12,Investment,18546.31
user_119,2025-06-23,Dining,4953.64
user_119,2025-10-12,Groceries,5072.65
user_119,2025-09-10,Healthcare,2978.22
user_119,2025-05-13,Rent,26500.07
user_119,2025-08-05,EMI,22928.49
user_119,2025-05-30,EMI,7510.88
user_119,2025-07-28,Investment,14286.42
user_119,2025-10-17,Groceries,11839.89
user_119,2025-09-20,EMI,8748.13
user_119,2025-08-05,Rent,11974.87
user_119,2025-05-07,Rent,31236.76
user_119,2025-06-23,Utilities,32903.78
user_120,2025-08-29,EMI,27622.96
user_120,2025-06-07,Investment,44798.64
user_120,2025-08-05,Dining,1350.5
user_120,2025-06-11,Dining,30330.4
user_120,2025-08-17,Rent,3835.41
user_120,2025-06-24,Rent,13817.68
user_120,2025-05-08,Groceries,26930.69
user_120,2025-07-21,Insurance,27895.21
user_120,2025-10-08,Fuel,36298.82
user_120,2025-08-17,Groceries,26916.04
user_120,2025-09-29,Groceries,12659.5
user_120,2025-07-21,Salary Credit,16611.15
user_120,2025-08-25,Groceries,38434.31
user_120,2025-06-13,Healthcare,40758.64
user_120,2025-08-20,Healthcare,25473.23
user_120,2025-08-13,Salary Credit,19993.38
user_120,2025-09-29,Groceries,2893.05
user_120,2025-10-24,Groceries,42403.59
user_120,2025-07-28,Dining,43153.57
user_120,2025-07-12,Fuel,28906.29
user_120,2025-06-24,EMI,23389.06
user_120,2025-08-14,Insurance,9169.68
user_120,2025-09-22,Rent,35814.77
user_120,2025-08-06,Groceries,32186.74
user_120,2025-05-19,Salary Credit,3820.16
user_121,2025-07-20,Groceries,528.38
user_121,2025-09-17,Insurance,26680.21
user_121,2025-07-20,Insurance,34037.51
user_121,2025-10-05,Investment,27740.63
user_121,2025-06-29,Investment,44495.24
user_121,2025-05-16,Insurance,48124.19
user_121,2025-09-16,Healthcare,18019.81
user_121,2025-06-15,Utilities,29084.86
user_121,2025-10-29,Investment,37705.75
user_121,2025-09-11,Healthcare,46875.07
user_121,2025-10-18,Groceries,25406.05
user_121,2025-07-02,Insurance,6748.87
user_121,2025-09-25,Salary Credit,10741.2
user_121,2025-09-09,Utilities,49738.37
user_121,2025-10-25,EMI,6219.04
user_121,2025-08-25,Investment,19437.33
user_121,2025-10-11,EMI,18994.36
user_121,2025-10-11,Fuel,24617.47
user_121,2025-10-19,Salary Credit,11170.74
user_121,2025-09-22,Groceries,22772.05
user_121,2025-10-06,Utilities,39630.95
user_121,2025-05-19,Groceries,32629.03
user_121,2025-10-16,EMI,20119.86
user_121,2025-05-29,Groceries,1310.71
user_121,2025-06-06,Dining,45231.35
user_121,2025-07-22,EMI,24595.4
user_121,2025-08-11,Insurance,35788.07
user_121,2025-06-15,Fuel,44177.98
user_121,2025-10-27,Insurance,6955.5
user_121,2025-09-30,Salary Credit,12645.62
user_121,2025-10-18,Groceries,44903.42
user_121,2025-08-19,Rent,15123.2
user_122,2025-05-10,Fuel,23521.93
user_122,2025-05-11,Investment,44408.8
user_122,2025-11-02,Investment,4367.11
user_122,2025-08-21,EMI,18061.33
user_122,2025-10-15,Healthcare,27804.53
user_122,2025-10-01,Salary Credit,46731.87
user_122,2025-08-18,Insurance,3853.91
user_122,2025-07-13,Fuel,10077.23
user_122,2025-10-03,Healthcare,8714.3
user_122,2025-09-12,Rent,7723.98
user_122,2025-07-18,Healthcare,13845.63
user_122,2025-10-25,Salary Credit,25720.58
user_122,2025-10-22,Healthcare,18877.69
user_122,2025-09-15,Insurance,20468.9
user_122,2025-07-04,Utilities,23284.4
user_122,2025-07-18,Utilities,16663.96
user_122,2025-07-20,Fuel,3020.36
user_122,2025-08-12,Healthcare,29488.25
user_122,2025-05-30,Insurance,38045.38
user_122,2025-08-02,Investment,38300.16
user_122,2025-06-14,Salary Credit,33482.84
user_123,2025-10-25,Utilities,25544.41
user_123,2025-05-25,Groceries,46680.91
user_123,2025-05-23,Investment,16842.53
user_123,2025-07-17,Insurance,36706.77
user_123,2025-07-21,EMI,7625.6
user_123,2025-06-01,Dining,5112.89
user_123,2025-07-07,Investment,14150.11
user_123,2025-07-01,Dining,2573.64
user_123,2025-07-06,EMI,1099.68
user_123,2025-05-16,Groceries,10127.43
user_123,2025-07-15,Utilities,10086.38
user_123,2025-07-30,Groceries,21632.12
user_123,2025-09-22,Utilities,13129.82
user_123,2025-05-15,Dining,528.07
user_123,2025-08-12,Rent,8587.88
user_123,2025-07-18,Salary Credit,13642.63
user_123,2025-09-27,Insurance,39457.1
user_123,2025-08-17,Dining,23681.18
user_123,2025-07-16,Groceries,46278.68
user_123,2025-05-09,Insurance,6154.73
user_123,2025-09-01,Insurance,40678.64
user_123,2025-07-26,Fuel,31031.52
user_123,2025-08-23,Fuel,42604.39
user_123,2025-06-07,EMI,29063.65
user_123,2025-05-15,Healthcare,44513.93
user_123,2025-10-28,Fuel,31760.46
user_123,2025-10-26,Fuel,26572.1
user_123,2025-08-25,Utilities,26242.39
user_123,2025-10-24,EMI,40406.35
user_123,2025-05-25,Dining,11696.85
user_123,2025-05-06,Salary Credit,21976.73
user_123,2025-10-09,EMI,16743.6
user_123,2025-05-30,Healthcare,15378.16
user_123,2025-10-30,Investment,3038.69
user_123,2025-08-29,Utilities,15366.95
user_123,2025-07-23,EMI,5771.59
user_123,2025-09-12,Groceries,27973.2
user_124,2025-11-03,Dining,23485.21
user_124,2025-07-04,Groceries,46339.56
user_124,2025-10-30,Healthcare,25539.26
user_124,2025-07-16,Investment,37254.92
user_124,2025-08-28,Investment,28545.36
user_124,2025-08-26,EMI,4515.9
user_124,2025-06-22,Groceries,31341.38
user_124,2025-07-18,Rent,38860.82
user_124,2025-08-19,Salary Credit,22063.36
user_124,2025-08-26,Investment,8125.27
user_124,2025-09-27,Insurance,48928.75
user_124,2025-07-26,Fuel,46910.9
user_124,2025-10-08,Rent,15746.37
user_124,2025-06-11,Insurance,44015.74
user_124,2025-08-01,Insurance,46427.86
user_124,2025-10-21,Investment,29626.95
user_124,2025-07-11,Investment,21790.23
user_124,2025-08-05,Dining,14680.15
user_124,2025-09-25,Utilities,40324.21
user_124,2025-09-13,Fuel,8380.0
user_124,2025-07-20,Fuel,29875.58
user_124,2025-06-10,Rent,5482.66
user_124,2025-08-15,Rent,39911.62
user_124,2025-08-16,Salary Credit,7927.29
user_124,2025-07-07,Investment,24886.1
user_124,2025-08-18,Rent,46751.53
user_124,2025-10-11,Groceries,49595.94
user_125,2025-05-13,Insurance,9289.87
user_125,2025-09-15,Groceries,14925.44
user_125,2025-06-25,Fuel,34097.62
user_125,2025-08-11,Fuel,33469.88
user_125,2025-09-03,Rent,2501.28
user_125,2025-08-14,EMI,16842.02
user_125,2025-07-18,Salary Credit,49817.62
user_125,2025-09-10,Rent,49415.14
user_125,2025-08-08,Utilities,510.55
user_125,2025-09-30,Dining,39582.36
user_125,2025-10-22,Investment,41297.45
user_125,2025-06-10,Insurance,5823.15
user_125,2025-05-09,Utilities,14925.71
user_125,2025-05-25,Healthcare,4048.32
user_125,2025-07-24,Utilities,14580.02
user_125,2025-08-30,Rent,23385.66
user_125,2025-08-02,EMI,8291.01
user_125,2025-07-05,Healthcare,5257.95
user_125,2025-05-22,Utilities,11577.7
user_125,2025-05-27,EMI,2085.67
user_126,2025-05-27,Groceries,34897.98
user_126,2025-06-24,Insurance,18258.22
user_126,2025-06-30,Healthcare,15666.74
user_126,2025-10-11,Investment,21189.5
user_126,2025-10-23,Dining,39815.75
user_126,2025-06-21,EMI,33479.64
user_126,2025-06-23,Dining,12413.72
user_126,2025-07-31,Groceries,35310.11
user_126,2025-06-14,Salary Credit,4432.93
user_126,2025-06-22,Utilities,43819.51
user_126,2025-08-10,Groceries,5829.89
user_126,2025-06-08,Insurance,6742.43
user_126,2025-09-26,Rent,14482.53
user_126,2025-07-07,Fuel,34542.43
user_126,2025-09-15,Utilities,12343.08
user_126,2025-10-14,Insurance,22049.07
user_126,2025-10-26,Rent,46528.73
user_126,2025-08-28,Healthcare,36604.33
user_126,2025-06-16,EMI,46903.09
user_126,2025-05-20,Dining,44831.69
